HID,PID,PARENTw1,PYBRT1Aw1,PYBRT1Bw1,PYGENDERw1,PHOMPOPw1,PRELATE1w1,PGENDER1w1,PBRTA1w1,PBRTB1w1,PRELATE2w1,PGENDER2w1,PBRTA2w1,PBRTB2w1,PRELATE3w1,PGENDER3w1,PBRTA3w1,PBRTB3w1,PRELATE4w1,PGENDER4w1,PBRTA4w1,PBRTB4w1,PRELATE5w1,PGENDER5w1,PBRTA5w1,PBRTB5w1,PRELATE6w1,PGENDER6w1,PBRTA6w1,PBRTB6w1,PRELATE7w1,PGENDER7w1,PBRTA7w1,PBRTB7w1,PRELATE8w1,PGENDER8w1,PBRTA8w1,PBRTB8w1,PYBRP1w1,PYBRP2w1,PYBRP3w1,PFAM1A00w1,PFAM1A00_Tw1,PEDU1A00w1,PEDU1B01w1,PEDU1B02w1,PEDU1B02_Tw1,PEDU1C00w1,PEDU1B03w1,PEDU1B04w1,PEDU1B04_Tw1,PFAM2A01w1,PFAM2A01_Tw1,PFAM2A02w1,PFAM2A02_Tw1,PFAM2A03w1,PFAM2A03_Tw1,PFAM2A04w1,PFAM2A04_Tw1,PFAM4A01w1,PFAM4A02w1,PFAM4A03w1,PFAM4A04w1,PFAM3A00w1,PFAM3B00w1,PFAM3C00w1,PFAM3D00w1,PMDA1A00w1,PMDA1B01w1,PMDA1B02w1,PMDA1B03w1,PMDA1B04w1,PMDA1B05w1,PMDA1B06w1,PMDA1B07w1,PMDA1B08w1,PMDA1B09w1,PMDA1B10w1,PMDA1B11w1,PMDA1B13w1,PMDA1B13_Tw1,PMDA1C01w1,PMDA1C02w1,PMDA1C03w1,PMDA1C04w1,PMDA1C05w1,PMDA1C06w1,PMDA1C07w1,PMDA1C08w1,PMDA1C09w1,PMDA1C10w1,PMDA1C11w1,PMDA1C12w1,PMDA1C13w1,PMDA1C14w1,PMDA1C15w1,PPSY1A01w1,PPSY1A02w1,PPSY1A03w1,PPSY1A04w1,PPSY1A05w1,PPSY2A01w1,PPSY2A02w1,PPSY2A03w1,PPSY2A04w1,PPSY3A01w1,PPSY3A02w1,PPSY3A03w1,PPSY3A04w1,PPSY3A05w1,PPSY3A06w1,PPSY3A07w1,PPSY3A08w1,PPSY3A09w1,PPSY3A10w1,PPSY4A01w1,PPSY4A02w1,PPSY4A03w1,PPSY4A04w1,PPSY4A05w1,PPSY4A06w1,PPSY4A07w1,PPSY4A08w1,PPSY4A09w1,PPSY4A10w1,PPSY4A11w1,PPSY4A12w1,PPSY4A13w1,PPSY4A14w1,PPSY4A15w1,PPSY4A16w1,PPSY4A17w1,PPSY4A18w1,PPSY4A19w1,PPSY4A20w1,PPSY4A21w1,PPSY4A22w1,PPSY4A23w1,PPSY4A24w1,PPSY4A25w1,PPSY4A26w1,PPSY4A27w1,PPSY4A28w1,PPSY4A29w1,PPSY4A30w1,PPSY4Ascw1,PPSY5A01w1,PPSY5A02w1,PPSY5A03w1,PPSY5A04w1,PPSY5A05w1,PPSY5A06w1,PPSY5A07w1,PPSY5A08w1,PPHY1A00w1,PPHY1B00w1,PPHY1C00w1,PPHY2A00w1,PPHY2B00w1,PBRP1w1,PBRP2w1,PBRP3w1,PSCHOOL1w1,PSCHOOL2w1,PSCHOOL3w1,PWORKW1w1,PWORKW2w1,PWORKW3w1,PJOB1w1,PJOB2w1,PJOB3w1,PJOB1_Tw1,PJOB2_Tw1,PJOB3_Tw1,PINCOMEw1,PINCOME1w1
3688,1,1,2005,6,1,5,1,2,1974,2,2,1,1973,11,3,2,2003,8,3,1,2005,6,3,2,2007,8,,,,,,,,,,,,,1,1,,1,,1,1,6,,32,,,,1,,1,,1,,1,,3,0,10,0,5,5,5,3,2,4,2,3,3,1,4,2,4,4,4,4,8,,3,2,2,2,3,1,1,1,1,4,1,1,1,1,1,3,3,3,3,1,3,4,4,4,3,2,4,4,2,2,3,3,1,3,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,6,3,3,3,3,3,3,3,3,4,2,5,160,57,1,15,,6,5,10,1,1,3,2,2,,,,,8,3
3689,1,1,2005,3,2,5,1,2,1974,3,2,1,1970,10,3,2,2005,3,3,2,2007,7,3,2,2016,3,,,,,,,,,,,,,1,2,,1,,1,6,1,,10,,,,1,,1,,1,,1,,5,0,14,0,2,1,3,3,1,3,3,2,2,3,1,3,3,3,3,3,8,,2,1,1,1,1,1,1,1,1,4,1,1,2,1,4,2,3,3,3,2,3,3,3,3,2,2,3,3,2,2,3,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,-2,2,3,2,3,3,1,4,2,2,1,7,166,62,1,2,,7,7,10,1,2,3,1,,,,,,7,3
3690,1,1,2005,8,1,4,1,2,1978,2,2,1,1978,2,3,1,2005,8,3,1,2010,8,,,,,,,,,,,,,,,,,1,6,,1,,1,3,5,,60,,,,1,,1,,1,,1,,2,0,5,0,3,2,3,4,1,4,4,4,4,2,1,4,3,3,4,3,8,,2,2,1,1,3,1,2,1,1,3,2,2,2,2,3,2,2,3,3,2,4,4,3,2,3,1,4,4,1,1,4,4,1,4,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,11,2,3,1,3,2,1,3,3,4,2,3,165,49,1,12,,6,7,10,1,1,3,1,2,,,,,9,3
3691,1,1,2005,1,2,4,1,2,1977,1,2,1,1975,3,3,2,2005,1,3,2,2009,4,,,,,,,,,,,,,,,,,1,6,,1,,1,5,4,,50,,,,1,,1,,1,,1,,1,0,2,30,3,3,4,3,1,4,3,3,3,1,1,3,3,3,3,3,8,,2,1,1,2,3,1,1,1,1,4,1,1,1,2,3,3,4,4,3,3,4,4,4,1,4,1,3,3,2,2,3,3,2,4,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,9,2,3,2,3,2,2,3,3,3,4,7,160,52,1,14,,7,6,10,1,2,3,2,,,,,,7,4
3692,1,1,2005,1,2,4,1,2,1980,2,2,1,1978,10,3,2,2007,10,3,2,2005,1,,,,,,,,,,,,,,,,,1,11,,1,,1,4,5,,40,,,,1,,1,,1,,1,,3,0,8,0,3,3,3,4,1,4,4,3,3,1,2,3,1,3,3,4,8,,1,2,2,1,2,1,1,1,1,4,1,1,4,2,3,3,3,4,4,3,3,3,3,3,3,1,3,4,1,1,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,2,3,2,3,2,4,4,3,3,3,5,159,9999,1,8,,6,6,10,1,1,3,2,2,,,,,9999,3
3693,1,1,2005,11,1,4,1,2,1976,10,2,1,1976,2,3,1,2005,11,3,2,2007,8,,,,,,,,,,,,,,,,,1,6,,1,,1,7,4,,30,,,,1,,1,,1,,1,,1,0,2,0,2,2,2,3,1,4,4,3,3,1,2,3,3,3,3,4,8,,2,2,3,2,3,2,2,1,2,2,2,3,3,3,2,3,3,3,3,2,3,3,3,2,3,2,3,3,2,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,2,3,3,2,3,3,2,2,2,1,0,157,45,1,6,,6,6,10,1,1,3,3,3,,,,,9,3
3694,1,1,2005,12,1,4,1,2,1971,6,2,1,1971,9,3,1,2003,11,3,1,2005,12,,,,,,,,,,,,,,,,,1,6,,1,,1,2,4,,50,,,,1,,1,,1,,7,자녀 스?,7,0,9,0,4,3,4,4,1,4,4,4,4,1,1,3,4,3,4,3,8,,2,1,1,2,3,2,1,1,1,1,1,1,1,1,4,2,2,2,2,1,3,3,3,1,2,1,3,3,2,1,4,3,1,4,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,1,3,4,1,4,3,3,2,7,160,75,1,6,,6,6,10,1,2,3,4,,,,,,5,1
3695,1,1,2005,5,2,4,1,2,1981,12,2,1,1979,4,3,2,2005,5,3,1,2006,9,,,,,,,,,,,,,,,,,1,8,,1,,1,5,2,,50,,,,1,,1,,1,,1,,0,30,2,0,3,3,3,5,1,4,3,3,3,2,1,4,1,1,3,1,8,,1,1,1,1,4,2,2,2,2,3,2,2,2,1,4,2,3,3,3,3,3,3,2,2,1,3,2,2,4,4,1,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-6,4,1,3,3,2,3,1,1,3,1,7,156,47,1,14,,4,4,10,1,1,3,3,3,,,,,7,2
3696,1,1,2005,9,1,3,1,2,1973,6,2,1,1970,4,3,1,2005,9,,,,,,,,,,,,,,,,,,,,,1,9,,1,,1,1,5,,43,,,,1,,1,,1,,1,,4,0,5,0,2,1,4,3,1,3,3,3,4,2,1,4,3,3,3,3,8,,2,1,2,1,1,2,2,2,2,2,2,3,2,2,3,3,3,3,2,1,4,3,3,1,3,2,3,3,2,3,3,3,2,3,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,-1,2,3,3,2,3,3,2,2,3,3,7,160,54,1,10,,6,5,10,1,1,3,2,4,,,,,7,4
3697,1,1,2005,7,2,4,1,2,1973,5,2,1,1972,5,3,2,2003,11,3,2,2005,7,,,,,,,,,,,,,,,,,1,8,,1,,1,5,1,,70,,,,1,,1,,1,,1,,5,50,23,0,3,3,5,3,1,4,4,3,4,1,1,3,1,4,4,4,8,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,4,1,2,2,3,1,3,3,4,1,2,1,2,3,2,1,4,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2,2,4,1,3,2,1,3,3,2,1,7,158,56,1,12,,6,6,10,1,1,3,9,3,,,,,7,3
3698,1,2,2005,1,2,5,1,1,1979,3,2,2,1979,6,3,2,2005,1,3,2,2008,9,3,1,2010,6,,,,,,,,,,,,,1,12,,1,,2,,,,,6,8,방과후 ?,1,,1,,7,사교육 ?,2,,2,0,12,0,5,5,5,1,1,4,4,3,3,3,2,4,3,4,4,4,8,,2,1,1,2,4,1,1,2,1,4,1,1,1,2,4,3,3,3,2,2,4,4,3,1,3,1,3,4,1,1,4,3,2,4,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,9,3,3,3,2,3,3,2,3,3,2,7,170,86,1,9,,6,4,10,1,1,3,7,5,,,,,7,4
3699,1,1,2005,9,2,4,1,1,1970,7,2,2,1974,7,3,2,2005,9,3,1,2008,2,,,,,,,,,,,,,,,,,1,8,,1,,1,5,6,,50,,,,1,,1,,1,,1,,3,0,5,0,3,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,3,3,3,3,3,3,2,3,3,3,1,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,3,3,4,3,3,4,3,3,3,1,7,155,46,1,13,,6,5,10,1,1,3,4,4,,,,,6,4
3700,1,2,2005,4,2,3,1,1,1976,2,3,2,2005,4,3,2,2007,4,,,,,,,,,,,,,,,,,,,,,1,11,,2,,2,,,,,3,2,,2,,2,,2,,2,,1,0,3,0,4,4,3,2,1,3,3,3,4,1,3,4,1,4,4,1,8,,3,3,2,2,3,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,3,3,3,3,4,1,3,3,1,1,3,3,1,3,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,4,3,1,2,3,2,1,4,3,3,1,7,183,115,1,10,,6,10,10,1,3,3,4,,,,,,4,2
3701,1,1,2005,4,2,3,1,2,1973,9,2,1,1963,8,3,2,2005,4,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,5,8,아이가 ?,34,,,,1,,1,,1,,1,,1,0,1,0,3,2,4,3,1,3,3,3,3,2,1,3,3,3,4,1,8,,1,1,2,1,4,1,1,1,1,4,1,1,1,1,3,2,3,2,3,2,3,3,2,2,2,2,3,3,2,2,4,4,2,3,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,-4,3,3,2,4,3,2,3,2,3,1,4,167,62,1,13,,6,4,10,2,1,3,,3,,,,,3,2
3702,1,1,2005,5,2,5,1,1,1973,9,2,2,1975,7,3,2,2005,5,3,1,2009,5,3,1,2011,7,,,,,,,,,,,,,1,1,,1,,2,,,,,7,3,,2,,2,,1,,2,,1,0,4,0,2,2,2,3,1,3,3,3,3,2,2,3,3,3,3,3,3,메모작성,2,2,2,2,1,2,2,3,2,3,3,2,3,3,3,2,2,2,2,2,3,3,2,2,3,3,2,2,3,3,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,-5,3,3,2,3,2,3,2,3,2,1,1,157,50,1,14,,4,4,10,1,1,3,4,9,,,,,4,2
3703,1,1,2005,6,2,7,1,2,1973,6,7,1,1975,5,6,2,1948,7,3,2,1996,2,3,1,1994,5,3,2,2005,6,3,1,2008,1,,,,,1,9,,5,,2,,,,,3,7,,1,,1,,1,,1,,8,0,16,0,3,2,3,3,1,4,4,3,3,2,3,3,3,4,3,4,8,,1,1,2,1,4,1,2,3,1,3,2,2,2,3,2,1,1,1,1,1,2,2,1,1,1,2,2,3,2,2,3,3,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,-3,2,2,1,2,2,3,3,2,1,1,7,162,89,1,11,,4,2,10,1,1,3,9,3,,,,,3,2
3704,1,1,2005,11,1,4,1,1,1974,4,2,2,1977,5,3,1,2005,11,3,1,2003,8,,,,,,,,,,,,,,,,,1,9,,1,,1,4,5,,30,,,,1,,1,,1,,1,,1,0,0,30,2,3,3,3,1,4,4,4,4,2,2,3,3,3,3,3,8,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,2,2,1,1,2,3,2,2,4,5,7,160,53,1,9,,7,6,10,1,1,3,5,4,,,,,8,3
3705,1,1,2005,3,1,4,1,2,1971,2,2,1,1944,9,3,1,2005,3,3,2,2008,10,,,,,,,,,,,,,,,,,1,6,,1,,1,4,5,,25,,,,1,,1,,1,,1,,4,0,8,0,4,4,4,3,1,4,4,3,3,1,1,4,3,3,4,3,8,,2,1,1,1,4,2,1,1,2,3,2,2,2,2,3,2,2,3,2,2,3,3,3,1,3,1,3,4,1,1,4,3,2,3,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,-3,2,3,2,3,2,2,3,3,2,1,7,160,45,1,6,,6,6,10,1,1,3,2,3,,,,,7,3
3706,1,1,2005,11,1,3,1,1,1971,5,2,2,1976,8,3,1,2005,11,,,,,,,,,,,,,,,,,,,,,1,6,,1,,1,4,5,,50,,,,1,,1,,1,,1,,5,0,8,0,3,3,3,4,1,3,3,3,4,1,3,2,2,2,3,3,8,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,4,4,1,3,2,3,3,2,2,3,2,2,4,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5,3,4,3,3,2,3,3,3,3,5,5,160,55,1,11,,7,7,10,2,2,3,,,,,,,8,3
3707,1,1,2005,6,1,3,1,1,1973,4,2,2,1978,3,3,1,2005,6,,,,,,,,,,,,,,,,,,,,,1,6,,1,,1,1,5,,50,,,,1,,1,,1,,1,,2,0,2,0,3,1,3,3,1,3,4,3,3,1,1,3,2,2,2,2,8,,2,2,3,2,3,1,1,1,1,3,1,2,2,1,3,3,3,4,3,2,3,3,4,4,4,1,4,4,1,1,4,4,1,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3,3,2,4,3,2,4,4,3,1,2,170,55,1,6,,6,6,10,1,1,3,1,2,,,,,6,3
3708,1,1,2005,3,2,3,1,2,1971,9,2,1,1971,12,3,2,2005,4,,,,,,,,,,,,,,,,,,,,,1,6,,1,,1,5,2,,40,,,,1,,1,,1,,1,,2,0,6,0,2,3,5,3,1,4,4,3,3,3,1,3,2,4,4,2,8,,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,3,3,3,3,1,3,3,3,1,3,1,4,4,2,1,4,3,2,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,8,2,4,2,3,2,1,4,2,4,1,1,162,56,1,6,,7,7,10,1,1,3,2,2,,,,,10,3
3709,1,1,2005,1,1,4,1,2,1971,5,2,1,1972,6,3,1,2003,8,3,1,2005,1,,,,,,,,,,,,,,,,,1,8,,1,,1,3,5,,50,,,,1,,1,,1,,1,,3,0,4,0,3,3,4,3,1,4,4,3,3,1,1,4,3,2,4,4,8,,1,1,1,2,3,2,1,3,2,2,2,2,2,1,3,3,3,3,2,2,3,3,3,2,3,2,3,3,2,2,3,3,2,3,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,2,3,2,3,2,3,3,2,3,3,2,160,58,1,6,,6,6,10,1,1,3,3,3,,,,,7,3
3710,1,1,2005,1,1,4,1,1,1971,7,2,2,1975,3,3,1,2004,1,3,2,2005,1,,,,,,,,,,,,,,,,,1,9,,1,,1,5,3,,60,,,,1,,1,,1,,1,,2,30,6,0,3,3,4,3,1,4,4,3,3,1,1,3,2,3,4,2,8,,2,1,2,2,2,1,1,2,1,3,2,2,2,2,3,3,3,3,3,2,3,3,2,2,3,2,3,3,2,2,4,4,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,-1,2,2,3,3,3,2,2,2,3,2,7,164,57,1,1,,7,6,10,1,1,3,10,2,,,,,11,3
3711,1,1,2005,3,1,5,1,2,1974,12,2,1,1972,4,3,2,1996,7,3,1,2003,10,3,1,2005,3,,,,,,,,,,,,,1,12,,1,,1,6,5,,15,,,,1,,1,,1,,1,,3,0,8,0,1,3,4,3,1,4,4,2,2,1,1,3,4,4,4,1,8,,1,1,1,2,2,1,1,1,1,4,1,2,2,1,4,3,3,3,2,1,3,4,3,2,2,1,3,4,3,1,4,3,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-2,2,3,3,3,2,2,2,3,3,1,7,156,65,1,10,,7,4,10,1,1,3,2,4,,,,,7,2
3712,1,1,2005,11,1,5,1,2,1980,2,2,1,1981,3,3,1,2005,11,3,2,2008,12,3,1,2011,7,,,,,,,,,,,,,1,6,,1,,1,3,5,,56,,,,1,,1,,1,,1,,5,0,15,0,2,1,4,4,1,4,4,4,4,2,1,3,4,3,4,1,8,,4,1,3,4,1,1,1,1,1,4,1,4,4,4,1,3,4,3,2,1,4,4,4,2,2,1,4,4,2,1,3,4,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,4,3,3,3,3,3,2,1,4,1,7,155,54,1,1,,6,6,10,1,2,3,9,,,,,,8,4
3713,1,1,2005,11,1,4,1,2,1976,5,2,1,1975,7,3,1,2005,11,3,1,2008,1,,,,,,,,,,,,,,,,,1,9,,1,,1,4,5,,50,,,,1,,1,,1,,1,,2,0,6,0,4,4,4,3,1,3,2,2,2,1,2,3,1,1,4,2,4,업무관련,3,1,1,1,4,1,1,1,1,4,1,1,1,1,4,2,3,3,3,2,3,3,3,2,2,2,3,3,2,2,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,-4,3,3,2,4,2,2,3,2,3,1,2,163,74,1,1,,5,4,10,1,1,3,7,3,,,,,8,2
3714,1,1,2005,8,2,4,1,2,1974,1,2,1,1969,1,3,1,2002,3,3,2,2005,8,,,,,,,,,,,,,,,,,1,1,,1,,1,6,1,,70,,,,1,,1,,1,,1,,5,30,10,0,3,4,3,3,1,4,4,3,4,4,1,4,3,4,4,2,8,,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,3,4,4,3,4,4,4,4,1,4,1,3,4,1,1,4,4,1,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,8,3,4,3,4,2,2,3,3,3,4,7,163,58,1,1,,6,7,10,1,1,3,2,2,,,,,5,3
3715,1,1,2005,10,2,4,1,2,1975,6,2,1,1972,3,3,1,2003,12,3,2,2005,10,,,,,,,,,,,,,,,,,1,1,,1,,1,5,4,,40,,,,1,,1,,1,,1,,2,0,2,0,5,5,5,3,1,4,4,2,3,1,1,2,4,2,4,2,8,,1,1,1,1,4,3,2,3,3,2,3,2,3,3,2,2,3,3,3,1,3,3,3,2,2,1,3,3,2,2,3,2,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-6,2,3,2,3,2,2,2,3,3,2,3,155,50,1,7,,6,6,10,1,1,3,3,3,,,,,9,3
3716,1,1,2005,2,2,3,1,2,1977,7,2,1,1971,12,3,2,2005,2,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,3,1,,61,,,,1,,1,,1,,1,,6,0,14,0,5,3,2,4,1,4,4,4,4,3,1,3,4,2,3,1,4,금융업무,1,1,2,2,4,1,1,1,1,4,1,1,2,2,3,3,4,4,4,4,4,4,3,1,4,1,4,4,1,1,4,1,1,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,7,3,3,3,3,2,3,2,2,3,1,7,162,55,1,16,,7,6,10,1,1,3,3,2,,,,,9,4
3717,1,1,2005,5,1,4,1,2,1974,5,2,1,1971,4,3,2,2002,9,3,1,2005,5,,,,,,,,,,,,,,,,,1,9,,1,,1,5,6,,70,,,,1,,1,,1,,1,,2,0,10,0,3,2,4,4,1,4,4,4,4,1,3,3,3,2,4,2,8,,2,2,2,3,3,3,2,3,2,3,2,2,3,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,-3,3,3,3,3,2,2,3,2,3,1,1,164,57,1,1,,5,6,10,1,1,3,5,5,,,,,6,3
3718,1,1,2005,8,1,5,1,2,1974,6,2,1,1970,7,3,1,2005,8,3,1,2007,5,3,1,2010,9,,,,,,,,,,,,,1,9,,1,,1,4,7,,40,,,,1,,1,,1,,2,,2,0,4,0,2,3,3,3,1,3,3,3,4,2,1,2,2,2,4,2,8,,2,1,3,2,3,2,3,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,3,2,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,3,2,3,2,2,3,3,3,4,2,161,57,1,9,,6,6,10,1,1,3,4,3,,,,,7,3
3719,1,2,2005,6,2,4,1,1,1972,11,2,2,1980,3,3,2,2005,6,3,2,2008,3,,,,,,,,,,,,,,,,,1,9,,1,,1,3,2,,50,,,,2,,1,,1,,1,,3,0,5,0,3,3,3,3,1,4,3,2,3,1,1,3,1,3,3,3,8,,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,3,1,3,3,2,1,4,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,-1,1,3,2,3,2,2,3,3,3,1,5,172,75,1,15,,5,5,10,1,1,3,7,7,,,,,9,3
3720,1,1,2005,4,2,7,1,2,1979,2,2,1,1977,11,6,1,1952,11,6,2,1950,10,3,2,2005,4,3,1,2007,6,8,2,1980,4,,,,,1,9,,4,,1,5,3,,50,,,,1,,1,,1,,1,,5,0,5,0,5,5,5,2,1,4,4,3,3,1,2,3,3,3,4,3,8,,3,3,3,2,2,2,3,2,2,3,2,2,3,3,2,3,3,3,2,1,3,3,3,2,3,2,3,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-7,3,2,3,3,2,3,3,3,3,2,5,160,63,1,9,,4,5,10,1,1,3,7,4,,,,,7,3
3721,1,1,2005,7,2,5,1,1,1972,3,2,2,1972,6,3,2,2005,7,3,1,2007,1,3,2,2007,1,,,,,,,,,,,,,1,14,,1,,1,5,4,,36,,,,1,,2,,1,,1,,2,0,3,0,4,4,4,5,1,4,4,4,4,4,2,3,2,3,4,2,8,,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,4,3,3,3,2,3,3,2,7,160,58,1,14,,6,6,10,1,1,3,3,3,,,,,7,4
3722,1,1,2005,5,1,4,1,1,1968,5,2,2,1972,4,3,2,2002,7,3,1,2005,5,,,,,,,,,,,,,,,,,1,9,,1,,1,5,3,,70,,,,1,,2,,1,,1,,1,0,3,0,3,3,3,5,1,3,3,3,3,3,2,3,1,1,3,1,8,,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,3,2,3,3,3,2,3,3,2,3,2,2,3,3,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,2,3,2,2,3,3,1,5,172,68,1,6,,5,5,10,1,1,3,8,5,,,,,6,3
3723,1,1,2005,8,2,4,1,1,1966,5,2,2,1971,2,3,2,1996,7,3,2,2005,8,,,,,,,,,,,,,,,,,1,9,,1,,1,3,4,,30,,,,1,,1,,1,,2,,1,0,3,0,4,4,4,4,1,4,4,4,4,3,3,3,2,3,3,3,8,,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,3,3,2,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,2,3,3,3,1,3,158,54,1,10,,6,6,10,1,1,3,3,4,,,,,7,3
3724,1,1,2005,3,2,4,1,1,1973,8,2,2,1975,6,3,1,2005,3,3,2,2007,1,,,,,,,,,,,,,,,,,1,14,,1,,1,5,4,,70,,,,2,,1,,1,,2,,2,0,5,0,5,5,5,4,1,4,4,3,4,3,1,3,1,3,4,1,8,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,1,3,4,2,3,3,3,2,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,2,3,3,1,3,3,4,5,7,159,51,1,9,,6,6,10,1,1,3,2,2,,,,,9,4
